route_id,service_id,trip_id,trip_headsign,block_id,trip_short_name,direction_id,wheelchair_accessible,shape_id
国道・古川線(1051),平日,平日_05時50分_系統1051,A1青森駅（国道・古川線）,,,1,1,1051
造道・八重田線(39202),平日,平日_06時00分_系統39202,C10県病→東部〈営〉（造道・八重田線）,,,1,1,39202
石江・新城線(39081),平日,平日_06時00分_系統39081,T50西部〈営〉（石江・新城線）,,,0,1,39081
浪館通り線(35141),平日,平日_06時05分_系統35141,P40慈恵会病院（浪館通り線）,,,0,1,35141
国道・古川線(1051),平日,平日_06時07分_系統1051,A1青森駅（国道・古川線）,,,1,1,1051
国道・古川線(39052),平日,平日_06時10分_系統39052,A1青森駅（国道・古川線）,,,1,1,39052
石江・新城線(39201),平日,平日_06時15分_系統39201,T50西部〈営〉（石江・新城線）,,,0,1,39201
造道・八重田線(35142),平日,平日_06時16分_系統35142,C10県病→東部〈営〉（造道・八重田線）,,,1,1,35142
観光通り線(22031),平日,平日_06時17分_系統22031,K37問屋町（観光通り線）,,,0,1,22031
造道・八重田線(45022),平日,平日_06時20分_系統45022,C10県病→東部〈営〉（造道・八重田線）,,,1,1,45022
新町線(9022),平日,平日_06時20分_系統9022,B1中筒井→青森駅（新町線）,,,1,1,9022
国道・古川線(22022),平日,平日_06時20分_系統22022,A1観光通り→青森駅（国道・古川線）,,,1,1,22022
横内環状線(14081),平日,平日_06時21分_系統14081,J32横内環状→青森駅（中筒井線）,,,1,1,14081
新町線(3021),平日,平日_06時22分_系統3021,B1青森駅（新町線）,,,1,1,3021
国道・古川線(39052),平日,平日_06時25分_系統39052,A1青森駅（国道・古川線）,,,1,0,39052
新町線(12082),平日,平日_06時27分_系統12082,B1明の星→青森駅（新町線）,,,1,1,12082
国道・古川線(1021),平日,平日_06時28分_系統1021,A1青森駅（国道・古川線）,,,1,1,1021
造道・八重田線(39121),平日,平日_06時30分_系統39121,C12県立中央病院（造道・八重田線）,,,1,1,39121
国道・古川線(35162),平日,平日_06時30分_系統35162,A1青森駅（国道・古川線）,,,1,1,35162
旭町通り線(33091),平日,平日_06時32分_系統33091,M44中大野→野木（旭町通り線）,,,0,1,33091
国道・古川線(6162),平日,平日_06時34分_系統6162,A1小柳団地→青森駅（国道・古川線）,,,1,1,6162
石江・新城線(39081),平日,平日_06時35分_系統39081,T50西部〈営〉（石江・新城線）,,,0,0,39081
観光通り線(21081),平日,平日_06時35分_系統21081,K34市民病院（観光通り線）,,,1,1,21081
松森・浜館線(12071),平日,平日_06時37分_系統12071,H21戸山団地（松森・浜館線）,,,0,1,12071
新町線(12082),平日,平日_06時40分_系統12082,B1明の星→青森駅（新町線）,,,1,1,12082
国道・古川線(28102),平日,平日_06時40分_系統28102,A1旭町→青森駅（国道・古川線）,,,1,1,28102
国道・古川線(47032),平日,平日_06時40分_系統47032,A1青森駅（国道・古川線）,,,1,1,47032
滝内・三内線(44181),平日,平日_06時40分_系統44181,R52つくしが丘病院（滝内・三内線）,,,0,1,44181
国道・古川線(39052),平日,平日_06時40分_系統39052,A1青森駅（国道・古川線）,,,1,1,39052
国道・古川線(1051),平日,平日_06時42分_系統1051,A1青森駅（国道・古川線）,,,1,1,1051
国道・古川線(22022),平日,平日_06時45分_系統22022,A1観光通り→青森駅（国道・古川線）,,,1,1,22022
国道・古川線(36202),平日,平日_06時45分_系統36202,A1西滝→青森駅（国道・古川線）,,,1,1,36202
横内環状線(14022),平日,平日_06時45分_系統14022,K32横内環状→青森駅（観光通り線）,,,1,1,14022
新町線(9022),平日,平日_06時45分_系統9022,B1中筒井→青森駅（新町線）,,,1,1,9022
造道・八重田線(33062),平日,平日_06時45分_系統33062,C12中大野→県病（造道・八重田線）,,,1,1,33062
国道・古川線(6142),平日,平日_06時47分_系統6142,A1小柳団地→青森駅（国道・古川線）,,,1,1,6142
沖館・新田線(45131),平日,平日_06時47分_系統45131,W53野木和団地（沖館・新田線）,,,0,1,45131
造道・八重田線(39231),平日,平日_06時48分_系統39231,C12県立中央病院（造道・八重田線）,,,1,1,39231
国道・古川線(56021),平日,平日_06時48分_系統56021,A1東バイパス→青森駅（国道・古川線）,,,1,1,56021
新町線(49022),平日,平日_06時49分_系統49022,B1青森駅（新町線）,,,1,1,49022
国道・古川線(38052),平日,平日_06時50分_系統38052,A1青森駅（国道・古川線）,,,1,1,38052
観光通り線(22031),平日,平日_06時51分_系統22031,K37問屋町（観光通り線）,,,0,1,22031
沖舘・新田線(45021),平日,平日_06時51分_系統45021,W53野木和団地（沖館・新田線）,,,0,1,45021
国道・古川線(41131),平日,平日_06時52分_系統41131,A1西バイパス→青森駅（国道・古川線）,,,1,1,41131
国道・古川線(6162),平日,平日_06時53分_系統6162,A1小柳団地→青森駅（国道・古川線）,,,1,1,6162
新町線(15022),平日,平日_06時53分_系統15022,B1中筒井→青森駅（新町線）,,,1,1,15022
旭町通り線(28101),平日,平日_06時55分_系統28101,M43朝日放送（旭町通り線）,,,0,1,28101
横内環状線(14021),平日,平日_06時55分_系統14021,J32横内環状→青森駅（中筒井線）,,,1,1,14021
西バイパス線(41091),平日,平日_06時55分_系統41091,U50西部〈営〉（西バイパス線）,,,0,1,41091
造道・八重田線(1022),平日,平日_06時56分_系統1022,C10古川→東部〈営〉（造道・八重田線）,,,0,1,1022
国道・古川線(39062),平日,平日_06時57分_系統39062,A1青森駅（国道・古川線）,,,1,1,39062
造道・八重田線(49081),平日,平日_06時57分_系統49081,11浅虫温泉駅（久栗坂）,,,0,0,49081
造道・八重田線(45142),平日,平日_06時59分_系統45142,C12県立中央病院（造道・八重田線）,,,1,1,45142
沖館・新田線(47031),平日,平日_07時00分_系統47031,W54後潟（沖館・新田線）,,,0,0,47031
国道・古川線(1021),平日,平日_07時00分_系統1021,A1青森駅（国道・古川線）,,,1,1,1021
国道・古川線(44332),平日,平日_07時00分_系統44332,A1青森駅（国道・古川線）,,,1,1,44332
新町線(12062),平日,平日_07時00分_系統12062,B1浜館→青森駅（新町線）,,,1,1,12062
新町線(8022),平日,平日_07時00分_系統8022,B1中筒井→青森駅（新町線）,,,1,1,8022
石江・新城線(39201),平日,平日_07時02分_系統39201,T50西部〈営〉（石江・新城線）,,,0,1,39201
明の星通り線(12151),平日,平日_07時04分_系統12151,G21戸山団地（明の星通り線）,,,0,1,12151
新町線(9022),平日,平日_07時05分_系統9022,B1中筒井→青森駅（新町線）,,,1,1,9022
沖舘・新田線(45021),平日,平日_07時05分_系統45021,W53野木和団地（沖館・新田線）,,,0,1,45021
国道・古川線(25052),平日,平日_07時05分_系統25052,A1青森駅（国道・古川線）,,,1,1,25052
観光通り線(21151),平日,平日_07時05分_系統21151,K34市民病院（観光通り線）,,,0,1,21151
造道・八重田線(47012),平日,平日_07時05分_系統47012,C10県病→東部〈営〉（造道・八重田線）,,,1,0,47012
中筒井線(39172),平日,平日_07時07分_系統39172,J32幸畑団地（中筒井線）,,,1,1,39172
横内環状線(14022),平日,平日_07時08分_系統14022,K32横内環状→青森駅（観光通り線）,,,1,1,14022
浪館通り線(35161),平日,平日_07時09分_系統35161,P40慈恵会病院（浪館通り線）,,,0,1,35161
造道・八重田線(19042),平日,平日_07時10分_系統19042,C10幸畑→東部〈営〉（造道・八重田線）,,,1,1,19042
造道・八重田線(49021),平日,平日_07時10分_系統49021,C11浅虫温泉駅（造道・八重田線）,,,0,1,49021
造道・八重田線(36242),平日,平日_07時10分_系統36242,C10浪館→工業高校前（造道・八重田線）,,,1,1,36242
小柳線(6171),平日,平日_07時10分_系統6171,F12県立中央病院（小柳線(桜川経由)）,,,0,1,6171
造道・八重田線(37052),平日,平日_07時12分_系統37052,C10県病→工業高校前（造道・八重田線）,,,1,0,37052
観光通り線(28061),平日,平日_07時14分_系統28061,K43朝日放送（観光通り線）,,,0,1,28061
造道・八重田線(45012),平日,平日_07時15分_系統45012,C10県病→東部〈営〉（造道・八重田線）,,,1,1,45012
国道・古川線(1051),平日,平日_07時15分_系統1051,A1青森駅（国道・古川線）,,,1,1,1051
造道・八重田線(28162),平日,平日_07時15分_系統28162,C10観光通り→東部〈営〉（造道・八重田線）,,,1,1,28162
新町線(13072),平日,平日_07時16分_系統13072,B1明の星→青森駅（新町線）,,,1,1,13072
県立美術館線(36271),平日,平日_07時16分_系統36271,S51三内丸山遺跡（県立美術館線）,,,0,1,36271
観光通り線(16051),平日,平日_07時17分_系統16051,K31公立大学（観光通り線）,,,0,1,16051
旭町通り線(20121),平日,平日_07時18分_系統20121,M38南部工業団地（旭町通り線）,,,0,1,20121
国道・古川線(38052),平日,平日_07時18分_系統38052,A1青森駅（国道・古川線）,,,1,1,38052
国道・古川線(33092),平日,平日_07時20分_系統33092,A1中大野→青森駅（国道・古川線）,,,1,1,33092
国道・古川線(6162),平日,平日_07時20分_系統6162,A1小柳団地→青森駅（国道・古川線）,,,1,1,6162
石江・新城線(22032),平日,平日_07時20分_系統22032,T50西部〈営〉（石江・新城線）,,,1,1,22032
国道・古川線(12212),平日,平日_07時23分_系統12212,A1中央大橋→青森駅（国道・古川線）,,,1,1,12212
横内環状線(14022),平日,平日_07時23分_系統14022,K32横内環状→青森駅（観光通り線）,,,1,1,14022
新町線(28062),平日,平日_07時23分_系統28062,B1青森駅（新町線）,,,1,0,28062
石江・新城線(39201),平日,平日_07時23分_系統39201,T50西部〈営〉（石江・新城線）,,,0,1,39201
新町線(49022),平日,平日_07時24分_系統49022,B1青森駅（新町線）,,,1,0,49022
松森・浜館線(12061),平日,平日_07時24分_系統12061,H21戸山団地（松森・浜館線）,,,0,1,12061
沖館・新田線(42052),平日,平日_07時25分_系統42052,W53野木和団地（沖館・新田線）,,,1,1,42052
浪館通り線(38042),平日,平日_07時25分_系統38042,P41細越（浪館通り線）,,,0,1,38042
観光通り線(16121),平日,平日_07時26分_系統16121,K31公立大学（観光通り線）,,,0,1,16121
新町線(12062),平日,平日_07時27分_系統12062,B1浜館→青森駅（新町線）,,,1,0,12062
中筒井線(19031),平日,平日_07時28分_系統19031,J38流通団地（中筒井線）,,,0,1,19031
造道・八重田線(45012),平日,平日_07時28分_系統45012,C10県病→東部〈営〉（造道・八重田線）,,,1,1,45012
造道・八重田線(41112),平日,平日_07時28分_系統41112,C12西バイパス→県病（造道・八重田線）,,,1,1,41112
造道・八重田線(1091),平日,平日_07時29分_系統1091,C10古川→東部〈営〉（造道・八重田線）,,,0,1,1091
造道・八重田線(44182),平日,平日_07時29分_系統44182,C10県病→東部〈営〉（造道・八重田線）,,,1,1,44182
国道・古川線(24012),平日,平日_07時30分_系統24012,A1観光通り→青森駅（国道・古川線）,,,1,1,24012
国道・古川線(1021),平日,平日_07時30分_系統1021,A1青森駅（国道・古川線）,,,1,1,1021
観光通り線(22021),平日,平日_07時30分_系統22021,K37問屋町（観光通り線）,,,0,1,22021
大野循環(85011),平日,平日_07時30分_系統85011,M大野循環→青森駅（旭町通り線）,,,1,1,85011
沖舘・新田線(21082),平日,平日_07時30分_系統21082,W53野木和団地（沖館・新田線）,,,0,1,21082
新町線(12192),平日,平日_07時30分_系統12192,B1明の星→青森駅（新町線）,,,1,1,12192
国道・古川線(56091),平日,平日_07時30分_系統56091,A1東バイパス→青森駅（国道・古川線）,,,1,1,56091
造道・八重田線(39222),平日,平日_07時31分_系統39222,C10県病→東部〈営〉（造道・八重田線）,,,1,1,39222
国道・古川線(6142),平日,平日_07時32分_系統6142,A1小柳団地→青森駅（国道・古川線）,,,1,1,6142
明の星通り線(12141),平日,平日_07時33分_系統12141,G21戸山団地（明の星通り線）,,,0,1,12141
国道・古川線(35162),平日,平日_07時33分_系統35162,A1青森駅（国道・古川線）,,,1,1,35162
観光通り線(21101),平日,平日_07時34分_系統21101,K34市民病院（観光通り線）,,,0,1,21101
造道・八重田線(28142),平日,平日_07時34分_系統28142,C10旭町→東部〈営〉（造道・八重田線）,,,1,1,28142
浜田循環(80031),平日,平日_07時35分_系統80031,M35浜田循環→青森駅（旭町通り線）,,,1,1,80031
中筒井線(15031),平日,平日_07時35分_系統15031,J20昭和大仏（中筒井線）,,,0,1,15031
浪館通り線(35141),平日,平日_07時36分_系統35141,P40慈恵会病院（浪館通り線）,,,0,1,35141
石江・新城線(42011),平日,平日_07時38分_系統42011,T50西部〈営〉（石江・新城線）,,,1,1,42011
観光通り線(24011),平日,平日_07時39分_系統24011,K33学校教育センター（観光通り線）,,,0,1,24011
国道・古川線(39052),平日,平日_07時40分_系統39052,A1青森駅（国道・古川線）,,,1,0,39052
観光通り線(22071),平日,平日_07時41分_系統22071,K37問屋町（観光通り線）,,,0,1,22071
明の星通り線(10011),平日,平日_07時41分_系統10011,G22商業高校（明の星通り線）,,,0,1,10011
旭町通り線(37031),平日,平日_07時43分_系統37031,M42南高校（旭町通り線）,,,0,1,37031
造道・八重田線(1062),平日,平日_07時44分_系統1062,C12古川→県立中央病院（造道・八重田線）,,,0,1,1062
中央大橋線(16151),平日,平日_07時45分_系統16151,L31公立大学（中央大橋線）,,,0,1,16151
観光通り線(22031),平日,平日_07時45分_系統22031,K37問屋町（観光通り線）,,,0,1,22031
国道・古川線(37032),平日,平日_07時45分_系統37032,A1青森駅（国道・古川線）,,,1,1,37032
沖舘・新田線(45191),平日,平日_07時47分_系統45191,W53野木和団地（沖館・新田線）,,,0,1,45191
国道・古川線(1021),平日,平日_07時47分_系統1021,A1青森駅（国道・古川線）,,,1,1,1021
明の星通り線(13071),平日,平日_07時48分_系統13071,G21沢山（明の星通り線）,,,0,1,13071
福祉増進センター(48211),平日,平日_07時50分_系統48211,60しあわせプラザ（福祉増進センター）,,,1,1,48211
造道・八重田線(44301),平日,平日_07時50分_系統44301,C12県立中央病院（造道・八重田線）,,,1,1,44301
横内環状線(14021),平日,平日_07時50分_系統14021,J32横内環状→青森駅（中筒井線）,,,1,1,14021
造道・八重田線(1022),平日,平日_07時51分_系統1022,C10古川→東部〈営〉（造道・八重田線）,,,0,1,1022
沖館・新田線(45131),平日,平日_07時53分_系統45131,W53野木和団地（沖館・新田線）,,,0,1,45131
国道・古川線(21022),平日,平日_07時53分_系統21022,A1青森駅（国道・古川線）,,,1,1,21022
新町線(12142),平日,平日_07時55分_系統12142,B1明の星→青森駅（新町線）,,,1,1,12142
石江・新城線(39122),平日,平日_07時55分_系統39122,T50西部〈営〉（石江・新城線）,,,0,1,39122
石江・新城線(22032),平日,平日_07時56分_系統22032,T50西部〈営〉（石江・新城線）,,,1,1,22032
観光通り線(21021),平日,平日_07時57分_系統21021,K34市民病院（観光通り線）,,,0,1,21021
造道・八重田線(1062),平日,平日_07時59分_系統1062,C12古川→県立中央病院（造道・八重田線）,,,0,1,1062
浜田循環(80041),平日,平日_08時00分_系統80041,K35浜田循環→青森駅（観光通り線）,,,1,1,80041
県立美術館線(36251),平日,平日_08時00分_系統36251,S51三内丸山遺跡（県立美術館線）,,,0,1,36251
造道・八重田線(45022),平日,平日_08時00分_系統45022,C10県病→東部〈営〉（造道・八重田線）,,,1,1,45022
造道・八重田線(36232),平日,平日_08時04分_系統36232,C10浪館→東部〈営〉（造道・八重田線）,,,1,1,36232
新町線(3032),平日,平日_08時08分_系統3032,B1青森駅（新町線）,,,1,1,3032
国道・古川線(28112),平日,平日_08時09分_系統28112,A1中大野→青森駅（国道・古川線）,,,1,1,28112
中筒井線(15031),平日,平日_08時10分_系統15031,J20昭和大仏（中筒井線）,,,0,1,15031
観光通り線(21171),平日,平日_08時10分_系統21171,K34市民病院（観光通り線）,,,0,1,21171
国道・古川線(56061),平日,平日_08時12分_系統56061,A1東バイパス→青森駅（国道・古川線）,,,1,0,56061
国道・古川線(6172),平日,平日_08時13分_系統6172,A1小柳団地→青森駅（国道・古川線）,,,1,1,6172
滝内・三内線(44181),平日,平日_08時14分_系統44181,R52つくしが丘病院（滝内・三内線）,,,0,1,44181
旭町通り線(28111),平日,平日_08時14分_系統28111,M43朝日放送（旭町通り線）,,,0,1,28111
国道・古川線(1021),平日,平日_08時15分_系統1021,A1青森駅（国道・古川線）,,,1,1,1021
新町線(19032),平日,平日_08時17分_系統19032,B1中筒井→青森駅（新町線）,,,1,1,19032
造道・八重田線(49021),平日,平日_08時17分_系統49021,C11浅虫温泉駅（造道・八重田線）,,,0,0,49021
福祉増進センタ(48221),平日,平日_08時18分_系統48221,60しあわせプラザ（福祉増進センター）,,,1,1,48221
福祉増進センタ(48231),平日,平日_08時18分_系統48231,60しあわせプラザ（福祉増進センター）,,,1,0,48231
造道・八重田線(37042),平日,平日_08時19分_系統37042,C10県病→東部〈営〉（造道・八重田線）,,,1,1,37042
造道・八重田線(25051),平日,平日_08時19分_系統25051,C13築木館（造道・八重田線）,,,0,1,25051
国道・古川線(24012),平日,平日_08時20分_系統24012,A1観光通り→青森駅（国道・古川線）,,,1,1,24012
横内環状線(14022),平日,平日_08時20分_系統14022,K32横内環状→青森駅（観光通り線）,,,1,1,14022
国道・古川線(35162),平日,平日_08時21分_系統35162,A1青森駅（国道・古川線）,,,1,1,35162
造道・八重田線(12152),平日,平日_08時21分_系統12152,C10県病→東部〈営〉（造道・八重田線）,,,1,1,12152
国道・古川線(21022),平日,平日_08時22分_系統21022,A1青森駅（国道・古川線）,,,1,1,21022
浪館通り線(35141),平日,平日_08時25分_系統35141,P40慈恵会病院（浪館通り線）,,,0,1,35141
観光通り線(21051),平日,平日_08時25分_系統21051,K34市民病院（観光通り線）,,,1,1,21051
国道・古川線(39062),平日,平日_08時25分_系統39062,A1青森駅（国道・古川線）,,,1,1,39062
国道・古川線(28022),平日,平日_08時25分_系統28022,A1中央大橋→青森駅（国道・古川線）,,,1,1,28022
浪館通り線(35161),平日,平日_08時25分_系統35161,P40慈恵会病院（浪館通り線）,,,0,1,35161
造道・八重田線(22072),平日,平日_08時27分_系統22072,C10県病→東部〈営〉（造道・八重田線）,,,1,1,22072
観光通り線(24011),平日,平日_08時28分_系統24011,K33学校教育センター（観光通り線）,,,0,1,24011
造道・八重田線(1052),平日,平日_08時29分_系統1052,C10古川→東部〈営〉（造道・八重田線）,,,0,0,1052
明の星通り線(12081),平日,平日_08時30分_系統12081,G21戸山団地（明の星通り線）,,,0,1,12081
沖館・新田線(45131),平日,平日_08時30分_系統45131,W53野木和団地（沖館・新田線）,,,0,1,45131
新町線(49022),平日,平日_08時30分_系統49022,B1青森駅（新町線）,,,1,1,49022
石江・新城線(39122),平日,平日_08時31分_系統39122,T50西部〈営〉（石江・新城線）,,,0,1,39122
石江・新城線(39051),平日,平日_08時33分_系統39051,T50西部〈営〉（石江・新城線）,,,0,1,39051
造道・八重田線(38102),平日,平日_08時34分_系統38102,C12県立中央病院（造道・八重田線）,,,1,1,38102
国道・古川線(1051),平日,平日_08時35分_系統1051,A1青森駅（国道・古川線）,,,1,1,1051
新町線(12062),平日,平日_08時35分_系統12062,B1浜館→青森駅（新町線）,,,1,1,12062
国道・古川線(21022),平日,平日_08時35分_系統21022,A1青森駅（国道・古川線）,,,1,1,21022
浜田循環(80031),平日,平日_08時35分_系統80031,M35浜田循環→青森駅（旭町通り線）,,,1,1,80031
国道・古川線(16042),平日,平日_08時35分_系統16042,A1旭町→青森駅（国道・古川線）,,,1,1,16042
沖舘・新田線(45141),平日,平日_08時37分_系統45141,W53野木和団地（沖館・新田線）,,,0,1,45141
新町線(19032),平日,平日_08時38分_系統19032,B1中筒井→青森駅（新町線）,,,1,1,19032
新町線(15032),平日,平日_08時38分_系統15032,B1中筒井→青森駅（新町線）,,,1,1,15032
新町線(9022),平日,平日_08時39分_系統9022,B1中筒井→青森駅（新町線）,,,1,1,9022
松森・浜館線(12061),平日,平日_08時40分_系統12061,H21戸山団地（松森・浜館線）,,,0,1,12061
造道・八重田線(45022),平日,平日_08時40分_系統45022,C10県病→東部〈営〉（造道・八重田線）,,,1,1,45022
国道・古川線(47032),平日,平日_08時40分_系統47032,A1青森駅（国道・古川線）,,,1,1,47032
石江・新城線(39221),平日,平日_08時40分_系統39221,T50西部〈営〉（石江・新城線）,,,0,1,39221
観光通り線(22021),平日,平日_08時42分_系統22021,K37問屋町（観光通り線）,,,0,1,22021
西バイパス線(41132),平日,平日_08時44分_系統41132,U50西部〈営〉（西バイパス線）,,,0,1,41132
造道・八重田線(3022),平日,平日_08時45分_系統3022,C10新町→東部〈営〉（造道・八重田線）,,,0,1,3022
石江・新城線(16052),平日,平日_08時47分_系統16052,T50西部〈営〉（石江・新城線）,,,1,1,16052
観光通り線(22171),平日,平日_08時48分_系統22171,K37問屋町（観光通り線）,,,0,1,22171
横内環状線(14021),平日,平日_08時50分_系統14021,J32横内環状→青森駅（中筒井線）,,,1,1,14021
国道・古川線(6172),平日,平日_08時50分_系統6172,A1小柳団地→青森駅（国道・古川線）,,,1,1,6172
観光通り線(21151),平日,平日_08時52分_系統21151,K34市民病院（観光通り線）,,,0,1,21151
造道・八重田線(41061),平日,平日_08時54分_系統41061,C12西バイパス→県病（造道・八重田線）,,,1,1,41061
沖舘・新田線(45021),平日,平日_08時54分_系統45021,W53野木和団地（沖館・新田線）,,,0,1,45021
新町線(13072),平日,平日_08時55分_系統13072,B1明の星→青森駅（新町線）,,,1,1,13072
造道・八重田線(38032),平日,平日_09時00分_系統38032,C10県病→東部〈営〉（造道・八重田線）,,,1,1,38032
浜田循環(80041),平日,平日_09時00分_系統80041,K35浜田循環→青森駅（観光通り線）,,,1,1,80041
県立美術館線(36251),平日,平日_09時01分_系統36251,S51三内丸山遺跡（県立美術館線）,,,0,1,36251
造道・八重田線(45022),平日,平日_09時02分_系統45022,C10県病→東部〈営〉（造道・八重田線）,,,1,1,45022
小柳線(6161),平日,平日_09時03分_系統6161,F10東部〈営〉（小柳線(桜川経由)）,,,0,1,6161
国道・古川線(33092),平日,平日_09時03分_系統33092,A1中大野→青森駅（国道・古川線）,,,1,1,33092
石江・新城線(22032),平日,平日_09時03分_系統22032,T50西部〈営〉（石江・新城線）,,,1,1,22032
旭町通り線(37031),平日,平日_09時03分_系統37031,M42南高校（旭町通り線）,,,0,1,37031
造道・八重田線(16092),平日,平日_09時05分_系統16092,C10中筒井→東部〈営〉（造道・八重田線）,,,1,1,16092
造道・八重田線(49021),平日,平日_09時06分_系統49021,C11浅虫温泉駅（造道・八重田線）,,,0,1,49021
観光通り線(21171),平日,平日_09時10分_系統21171,K34市民病院（観光通り線）,,,0,1,21171
造道・八重田線(21102),平日,平日_09時10分_系統21102,C10県病→東部〈営〉（造道・八重田線）,,,1,1,21102
国道・古川線(1021),平日,平日_09時10分_系統1021,A1青森駅（国道・古川線）,,,1,1,1021
明の星通り線(12081),平日,平日_09時10分_系統12081,G21戸山団地（明の星通り線）,,,0,0,12081
国道・古川線(6172),平日,平日_09時10分_系統6172,A1小柳団地→青森駅（国道・古川線）,,,1,1,6172
観光通り線(21021),平日,平日_09時11分_系統21021,K34市民病院（観光通り線）,,,0,1,21021
東バイパス線(56022),平日,平日_09時12分_系統56022,E10東部〈営〉（東バイパス線）,,,0,1,56022
中筒井線(8021),平日,平日_09時13分_系統8021,J24田茂木沢（中筒井線）,,,0,1,8021
国道・古川線(35162),平日,平日_09時15分_系統35162,A1青森駅（国道・古川線）,,,1,1,35162
滝内・三内線(44181),平日,平日_09時15分_系統44181,R52つくしが丘病院（滝内・三内線）,,,0,1,44181
国道・古川線(41131),平日,平日_09時16分_系統41131,A1西バイパス→青森駅（国道・古川線）,,,1,1,41131
国道・古川線(25052),平日,平日_09時17分_系統25052,A1青森駅（国道・古川線）,,,1,1,25052
浪館通り線(35161),平日,平日_09時18分_系統35161,P40慈恵会病院（浪館通り線）,,,0,1,35161
石江・新城線(56041),平日,平日_09時19分_系統56041,T50東バイパス→西部〈営〉（石江・新城線）,,,1,1,56041
新町線(49022),平日,平日_09時20分_系統49022,B1青森駅（新町線）,,,1,0,49022
横内環状線(14022),平日,平日_09時20分_系統14022,K32横内環状→青森駅（観光通り線）,,,1,1,14022
国道・古川線(24012),平日,平日_09時20分_系統24012,A1観光通り→青森駅（国道・古川線）,,,1,1,24012
国道・古川線(12212),平日,平日_09時22分_系統12212,A1中央大橋→青森駅（国道・古川線）,,,1,1,12212
旭町通り線(33091),平日,平日_09時22分_系統33091,M44中大野→野木（旭町通り線）,,,0,1,33091
石江・新城線(39201),平日,平日_09時23分_系統39201,T50西部〈営〉（石江・新城線）,,,0,1,39201
国道・古川線(6142),平日,平日_09時24分_系統6142,A1小柳団地→青森駅（国道・古川線）,,,1,1,6142
松森・浜館線(12052),平日,平日_09時25分_系統12052,H21戸山団地（松森・浜館線）,,,0,1,12052
観光通り線(17021),平日,平日_09時25分_系統17021,K30モヤヒルズ（観光通り線）,,,0,1,17021
造道・八重田線(45012),平日,平日_09時26分_系統45012,C10県病→東部〈営〉（造道・八重田線）,,,1,1,45012
造道・八重田線(44182),平日,平日_09時27分_系統44182,C10県病→東部〈営〉（造道・八重田線）,,,1,1,44182
石江・新城線(21032),平日,平日_09時28分_系統21032,T50西部〈営〉（石江・新城線）,,,1,1,21032
沖舘・新田線(45021),平日,平日_09時28分_系統45021,W53野木和団地（沖館・新田線）,,,0,1,45021
新町線(15032),平日,平日_09時28分_系統15032,B1中筒井→青森駅（新町線）,,,1,1,15032
新町線(3032),平日,平日_09時29分_系統3032,B1青森駅（新町線）,,,1,1,3032
造道・八重田線(1022),平日,平日_09時30分_系統1022,C10古川→東部〈営〉（造道・八重田線）,,,0,1,1022
観光通り線(16031),平日,平日_09時32分_系統16031,K31公立大学（観光通り線）,,,0,1,16031
石江・新城線(39081),平日,平日_09時32分_系統39081,T50西部〈営〉（石江・新城線）,,,0,1,39081
沖舘・新田線(48232),平日,平日_09時33分_系統48232,W54後潟（沖館・新田線）,,,0,0,48232
国道・古川線(35162),平日,平日_09時33分_系統35162,A1青森駅（国道・古川線）,,,1,1,35162
浜田循環(80031),平日,平日_09時35分_系統80031,M35浜田循環→青森駅（旭町通り線）,,,1,1,80031
造道・八重田線(39102),平日,平日_09時35分_系統39102,C10県病→東部〈営〉（造道・八重田線）,,,1,1,39102
横内環状線(14022),平日,平日_09時38分_系統14022,K32横内環状→青森駅（観光通り線）,,,1,1,14022
新町線(12082),平日,平日_09時38分_系統12082,B1明の星→青森駅（新町線）,,,1,1,12082
石江・新城線(21032),平日,平日_09時38分_系統21032,T50西部〈営〉（石江・新城線）,,,1,1,21032
国道・古川線(45132),平日,平日_09時40分_系統45132,A1青森駅（国道・古川線）,,,1,1,45132
造道・八重田線(37042),平日,平日_09時40分_系統37042,C10県病→東部〈営〉（造道・八重田線）,,,1,1,37042
石江・新城線(39051),平日,平日_09時40分_系統39051,T50西部〈営〉（石江・新城線）,,,0,1,39051
小柳線(6161),平日,平日_09時41分_系統6161,F10東部〈営〉（小柳線(桜川経由)）,,,0,1,6161
国道・古川線(6162),平日,平日_09時42分_系統6162,A1小柳団地→青森駅（国道・古川線）,,,1,0,6162
造道・八重田線(1052),平日,平日_09時44分_系統1052,C10古川→東部〈営〉（造道・八重田線）,,,0,1,1052
観光通り線(19101),平日,平日_09時45分_系統19101,K38流通団地（観光通り線）,,,0,1,19101
横内環状線(14021),平日,平日_09時45分_系統14021,J32横内環状→青森駅（中筒井線）,,,1,1,14021
浪館中央循環(82031),平日,平日_09時47分_系統82031,P35浪館中央循環→青森駅（浪館通り線）,,,1,1,82031
新町線(3021),平日,平日_09時47分_系統3021,B1青森駅（新町線）,,,1,1,3021
国道・古川線(21022),平日,平日_09時49分_系統21022,A1青森駅（国道・古川線）,,,1,1,21022
国道・古川線(56061),平日,平日_09時50分_系統56061,A1東バイパス→青森駅（国道・古川線）,,,1,1,56061
石江・新城線(22032),平日,平日_09時50分_系統22032,T50西部〈営〉（石江・新城線）,,,1,1,22032
国道・古川線(36222),平日,平日_09時50分_系統36222,A1浪館→青森駅（国道・古川線）,,,1,1,36222
